 121 -79  -0.950 -10.485 0 0 0
 122 -79  -0.770 -10.578 0 0 0
 123 -79  -0.588 -10.667 0 0 0
 124 -79  -0.405 -10.752 0 0 0
 125 -79  -0.219 -10.834 0 0 0
 126 -79  -0.033 -10.913 0 0 0
 127 -79   0.155 -10.989 0 0 0
 128 -79   0.343 -11.060 0 0 0
 129 -79   0.533 -11.130 0 0 0
 130 -79   0.724 -11.195 0 0 0
 131 -79   0.916 -11.257 0 0 0
 132 -79   1.110 -11.316 0 0 0
 133 -79   1.305 -11.371 0 0 0
 134 -79   1.500 -11.423 0 0 0
 135 -79   1.696 -11.471 0 0 0
 136 -79   1.893 -11.516 0 0 0
 137 -79   2.091 -11.557 0 0 0
 138 -79   2.289 -11.595 0 0 0
 139 -79   2.488 -11.629 0 0 0
 140 -79   2.688 -11.659 0 0 0
 141 -79   2.888 -11.686 0 0 0
 142 -79   3.088 -11.711 0 0 0
 143 -79   3.288 -11.730 0 0 0
 144 -79   3.489 -11.747 0 0 0
 145 -79   3.691 -11.760 0 0 0
 146 -79   3.892 -11.769 0 0 0
 147 -79   4.095 -11.774 0 0 0
 148 -79   4.296 -11.776 0 0 0
 149 -79   4.497 -11.775 0 0 0
 150 -79   4.699 -11.770 0 0 0
 151 -79   4.901 -11.761 0 0 0
 152 -79   5.102 -11.749 0 0 0
 153 -79   5.303 -11.733 0 0 0
 154 -79   5.505 -11.714 0 0 0
 155 -79   5.705 -11.691 0 0 0
 156 -79   5.905 -11.664 0 0 0
 157 -79   6.104 -11.634 0 0 0
 158 -79   6.304 -11.601 0 0 0
 159 -79   6.502 -11.563 0 0 0
 160 -79   6.700 -11.522 0 0 0
 161 -79   6.897 -11.479 0 0 0
 162 -79   7.094 -11.431 0 0 0
 163 -79   7.288 -11.379 0 0 0
 164 -79   7.483 -11.324 0 0 0
 165 -79   7.677 -11.266 0 0 0
 166 -79   7.869 -11.205 0 0 0
 167 -79   8.061 -11.140 0 0 0
 168 -79   8.251 -11.072 0 0 0
 169 -79   8.440 -11.000 0 0 0
 170 -79   8.628 -10.925 0 0 0
 171 -79   8.814 -10.846 0 0 0
 172 -79   9.000 -10.764 0 0 0
 173 -79   9.183 -10.680 0 0 0
 174 -79   9.366 -10.591 0 0 0
 175 -79   9.546 -10.500 0 0 0
 176 -79   9.725 -10.406 0 0 0
 177 -79   9.903 -10.307 0 0 0
 178 -79  10.079 -10.206 0 0 0
 179 -79  10.252 -10.102 0 0 0
-180 -78  10.789  -9.995 0 0 0
-179 -78  10.959  -9.885 0 0 0
-178 -78  11.127  -9.772 0 0 0
-177 -78  11.292  -9.655 0 0 0
-176 -78  11.457  -9.536 0 0 0
-175 -78  11.618  -9.414 0 0 0
-174 -78  11.778  -9.290 0 0 0
-173 -78  11.935  -9.162 0 0 0
-172 -78  12.091  -9.032 0 0 0
-171 -78  12.244  -8.898 0 0 0
-170 -78  12.395  -8.762 0 0 0
-169 -78  12.543  -8.624 0 0 0
-168 -78  12.689  -8.482 0 0 0
-167 -78  12.832  -8.339 0 0 0
-166 -78  12.974  -8.192 0 0 0
-165 -78  13.112  -8.043 0 0 0
-164 -78  13.248  -7.892 0 0 0
-163 -78  13.381  -7.738 0 0 0
-162 -78  13.512  -7.582 0 0 0
-161 -78  13.640  -7.423 0 0 0
-160 -78  13.766  -7.263 0 0 0
-159 -78  13.888  -7.100 0 0 0
-158 -78  14.008  -6.935 0 0 0
-157 -78  14.125  -6.768 0 0 0
-156 -78  14.240  -6.599 0 0 0
-155 -78  14.351  -6.427 0 0 0
-154 -78  14.458  -6.254 0 0 0
-153 -78  14.564  -6.079 0 0 0
-152 -78  14.666  -5.902 0 0 0
-151 -78  14.765  -5.723 0 0 0
-150 -78  14.861  -5.542 0 0 0
-149 -78  14.955  -5.361 0 0 0
-148 -78  15.045  -5.177 0 0 0
-147 -78  15.131  -4.991 0 0 0
-146 -78  15.215  -4.804 0 0 0
-145 -78  15.296  -4.616 0 0 0
-144 -78  15.373  -4.426 0 0 0
-143 -78  15.447  -4.236 0 0 0
-142 -78  15.518  -4.043 0 0 0
-141 -78  15.585  -3.849 0 0 0
-140 -78  15.648  -3.654 0 0 0
-139 -78  15.709  -3.458 0 0 0
-138 -78  15.767  -3.262 0 0 0
-137 -78  15.820  -3.063 0 0 0
-136 -78  15.872  -2.864 0 0 0
-135 -78  15.918  -2.664 0 0 0
-134 -78  15.962  -2.464 0 0 0
-133 -78  16.003  -2.262 0 0 0
-132 -78  16.040  -2.061 0 0 0
-131 -78  16.073  -1.858 0 0 0
-130 -78  16.103  -1.655 0 0 0
-129 -78  16.130  -1.451 0 0 0
-128 -78  16.153  -1.247 0 0 0
-127 -78  16.172  -1.043 0 0 0
-126 -78  16.188  -0.837 0 0 0
-125 -78  16.200  -0.633 0 0 0
-124 -78  16.210  -0.427 0 0 0
-123 -78  16.215  -0.221 0 0 0
-122 -78  16.217  -0.016 0 0 0
-121 -78  16.215   0.190 0 0 0
-120 -78  16.211   0.395 0 0 0
-119 -78  16.202   0.601 0 0 0
-118 -78  16.191   0.805 0 0 0
-117 -78  16.175   1.010 0 0 0
-116 -78  16.155   1.216 0 0 0
-115 -78  16.134   1.419 0 0 0
-114 -78  16.108   1.623 0 0 0
-113 -78  16.078   1.826 0 0 0
-112 -78  16.045   2.029 0 0 0
-111 -78  16.008   2.232 0 0 0
-110 -78  15.969   2.433 0 0 0
-109 -78  15.925   2.634 0 0 0
-108 -78  15.879   2.834 0 0 0
-107 -78  15.829   3.032 0 0 0
-106 -78  15.775   3.230 0 0 0
-105 -78  15.719   3.428 0 0 0
-104 -78  15.658   3.624 0 0 0
-103 -78  15.595   3.819 0 0 0
-102 -78  15.528   4.013 0 0 0
-101 -78  15.458   4.205 0 0 0
-100 -78  15.384   4.397 0 0 0
 -99 -78  15.307   4.587 0 0 0
 -98 -78  15.228   4.776 0 0 0
 -97 -78  15.144   4.963 0 0 0
 -96 -78  15.058   5.149 0 0 0
 -95 -78  14.969   5.332 0 0 0
 -94 -78  14.876   5.515 0 0 0
 -93 -78  14.780   5.695 0 0 0
 -92 -78  14.681   5.875 0 0 0
 -91 -78  14.580   6.052 0 0 0
 -90 -78  14.475   6.227 0 0 0
 -89 -78  14.367   6.401 0 0 0
 -88 -78  14.256   6.572 0 0 0
 -87 -78  14.143   6.742 0 0 0
 -86 -78  14.027   6.909 0 0 0
 -85 -78  13.907   7.075 0 0 0
 -84 -78  13.785   7.238 0 0 0
 -83 -78  13.660   7.399 0 0 0
 -82 -78  13.533   7.558 0 0 0
 -81 -78  13.402   7.714 0 0 0
 -80 -78  13.268   7.868 0 0 0
 -79 -78  13.133   8.020 0 0 0
 -78 -78  12.996   8.169 0 0 0
 -77 -78  12.855   8.316 0 0 0
 -76 -78  12.711   8.460 0 0 0
 -75 -78  12.566   8.602 0 0 0
 -74 -78  12.418   8.741 0 0 0
 -73 -78  12.267   8.877 0 0 0
 -72 -78  12.115   9.011 0 0 0
 -71 -78  11.959   9.142 0 0 0
 -70 -78  11.803   9.271 0 0 0
 -69 -78  11.643   9.396 0 0 0
 -68 -78  11.481   9.518 0 0 0
 -67 -78  11.318   9.638 0 0 0
 -66 -78  11.153   9.754 0 0 0
 -65 -78  10.985   9.868 0 0 0
 -64 -78  10.815   9.979 0 0 0
 -63 -78  10.644  10.087 0 0 0
 -62 -78  10.471  10.190 0 0 0
 -61 -78  10.296  10.292 0 0 0
 -60 -78  10.120  10.390 0 0 0
 -59 -78   9.941  10.485 0 0 0
 -58 -78   9.762  10.578 0 0 0
 -57 -78   9.580  10.667 0 0 0
 -56 -78   9.398  10.752 0 0 0
 -55 -78   9.213  10.834 0 0 0
 -54 -78   9.028  10.913 0 0 0
 -53 -78   8.841  10.989 0 0 0
 -52 -78   8.653  11.060 0 0 0
 -51 -78   8.463  11.130 0 0 0
 -50 -78   8.272  11.195 0 0 0
 -49 -78   8.081  11.257 0 0 0
 -48 -78   7.889  11.316 0 0 0
 -47 -78   7.694  11.371 0 0 0
 -46 -78   7.499  11.423 0 0 0
 -45 -78   7.305  11.471 0 0 0
 -44 -78   7.108  11.516 0 0 0
 -43 -78   6.912  11.557 0 0 0
 -42 -78   6.713  11.595 0 0 0
 -41 -78   6.516  11.629 0 0 0
 -40 -78   6.317  11.659 0 0 0
 -39 -78   6.117  11.686 0 0 0
 -38 -78   5.918  11.711 0 0 0
 -37 -78   5.717  11.730 0 0 0
 -36 -78   5.517  11.747 0 0 0
 -35 -78   5.316  11.760 0 0 0
 -34 -78   5.116  11.769 0 0 0
 -33 -78   4.914  11.774 0 0 0
 -32 -78   4.713  11.776 0 0 0
 -31 -78   4.512  11.775 0 0 0
 -30 -78   4.312  11.770 0 0 0
 -29 -78   4.110  11.761 0 0 0
 -28 -78   3.910  11.749 0 0 0
 -27 -78   3.709  11.733 0 0 0
 -26 -78   3.509  11.714 0 0 0
 -25 -78   3.310  11.691 0 0 0
 -24 -78   3.111  11.664 0 0 0
 -23 -78   2.911  11.634 0 0 0
 -22 -78   2.713  11.601 0 0 0
 -21 -78   2.515  11.563 0 0 0
 -20 -78   2.318  11.522 0 0 0
 -19 -78   2.122  11.479 0 0 0
 -18 -78   1.927  11.431 0 0 0
 -17 -78   1.732  11.379 0 0 0
 -16 -78   1.538  11.324 0 0 0
 -15 -78   1.345  11.266 0 0 0
 -14 -78   1.153  11.205 0 0 0
 -13 -78   0.963  11.140 0 0 0
 -12 -78   0.773  11.072 0 0 0
 -11 -78   0.585  11.000 0 0 0
 -10 -78   0.397  10.925 0 0 0
  -9 -78   0.212  10.846 0 0 0
  -8 -78   0.027  10.764 0 0 0
  -7 -78  -0.156  10.680 0 0 0
  -6 -78  -0.338  10.591 0 0 0
  -5 -78  -0.517  10.500 0 0 0
  -4 -78  -0.696  10.406 0 0 0
  -3 -78  -0.873  10.307 0 0 0
  -2 -78  -1.048  10.206 0 0 0
  -1 -78  -1.221  10.102 0 0 0
   0 -78  -1.393   9.995 0 0 0
   1 -78  -1.562   9.885 0 0 0
   2 -78  -1.730   9.772 0 0 0
   3 -78  -1.896   9.655 0 0 0
   4 -78  -2.060   9.536 0 0 0
   5 -78  -2.222   9.414 0 0 0
   6 -78  -2.381   9.290 0 0 0
   7 -78  -2.539   9.162 0 0 0
   8 -78  -2.694   9.032 0 0 0
   9 -78  -2.847   8.898 0 0 0
  10 -78  -2.998   8.762 0 0 0
  11 -78  -3.147   8.624 0 0 0
  12 -78  -3.293   8.482 0 0 0
  13 -78  -3.437   8.339 0 0 0
  14 -78  -3.577   8.192 0 0 0
  15 -78  -3.716   8.043 0 0 0
  16 -78  -3.852   7.892 0 0 0
  17 -78  -3.985   7.738 0 0 0
  18 -78  -4.116   7.582 0 0 0
  19 -78  -4.244   7.423 0 0 0
  20 -78  -4.370   7.263 0 0 0
  21 -78  -4.492   7.100 0 0 0
  22 -78  -4.611   6.935 0 0 0
  23 -78  -4.729   6.768 0 0 0
  24 -78  -4.843   6.599 0 0 0
  25 -78  -4.954   6.427 0 0 0
  26 -78  -5.063   6.254 0 0 0
  27 -78  -5.168   6.079 0 0 0
  28 -78  -5.270   5.902 0 0 0
  29 -78  -5.369   5.723 0 0 0
  30 -78  -5.466   5.542 0 0 0
  31 -78  -5.558   5.361 0 0 0
  32 -78  -5.648   5.177 0 0 0
  33 -78  -5.736   4.991 0 0 0
  34 -78  -5.819   4.804 0 0 0
  35 -78  -5.899   4.616 0 0 0
  36 -78  -5.976   4.426 0 0 0
  37 -78  -6.050   4.236 0 0 0
  38 -78  -6.121   4.043 0 0 0
  39 -78  -6.188   3.849 0 0 0
  40 -78  -6.253   3.654 0 0 0
  41 -78  -6.313   3.458 0 0 0
  42 -78  -6.370   3.262 0 0 0
  43 -78  -6.425   3.063 0 0 0
  44 -78  -6.475   2.864 0 0 0
  45 -78  -6.523   2.664 0 0 0
  46 -78  -6.566   2.464 0 0 0
  47 -78  -6.606   2.262 0 0 0
  48 -78  -6.643   2.061 0 0 0
  49 -78  -6.677   1.858 0 0 0
  50 -78  -6.707   1.655 0 0 0
  51 -78  -6.733   1.451 0 0 0
  52 -78  -6.756   1.247 0 0 0
  53 -78  -6.775   1.043 0 0 0
  54 -78  -6.792   0.837 0 0 0
  55 -78  -6.805   0.633 0 0 0
  56 -78  -6.813   0.427 0 0 0
  57 -78  -6.819   0.221 0 0 0
  58 -78  -6.821   0.016 0 0 0
  59 -78  -6.820  -0.190 0 0 0
  60 -78  -6.815  -0.395 0 0 0
  61 -78  -6.806  -0.601 0 0 0
  62 -78  -6.794  -0.805 0 0 0
  63 -78  -6.778  -1.010 0 0 0
  64 -78  -6.760  -1.216 0 0 0
  65 -78  -6.737  -1.419 0 0 0
  66 -78  -6.711  -1.623 0 0 0
  67 -78  -6.682  -1.826 0 0 0
  68 -78  -6.649  -2.029 0 0 0
  69 -78  -6.612  -2.232 0 0 0
  70 -78  -6.572  -2.433 0 0 0
  71 -78  -6.530  -2.634 0 0 0
  72 -78  -6.482  -2.834 0 0 0
  73 -78  -6.433  -3.032 0 0 0
  74 -78  -6.380  -3.230 0 0 0
  75 -78  -6.322  -3.428 0 0 0
  76 -78  -6.262  -3.624 0 0 0
  77 -78  -6.198  -3.819 0 0 0
  78 -78  -6.131  -4.013 0 0 0
  79 -78  -6.061  -4.205 0 0 0
  80 -78  -5.988  -4.397 0 0 0
  81 -78  -5.912  -4.587 0 0 0
  82 -78  -5.831  -4.776 0 0 0
  83 -78  -5.749  -4.963 0 0 0
  84 -78  -5.662  -5.149 0 0 0
  85 -78  -5.572  -5.332 0 0 0
  86 -78  -5.480  -5.515 0 0 0
  87 -78  -5.384  -5.695 0 0 0
  88 -78  -5.286  -5.875 0 0 0
  89 -78  -5.184  -6.052 0 0 0
  90 -78  -5.079  -6.227 0 0 0
  91 -78  -4.972  -6.401 0 0 0
  92 -78  -4.861  -6.572 0 0 0
  93 -78  -4.746  -6.742 0 0 0
  94 -78  -4.630  -6.909 0 0 0
  95 -78  -4.511  -7.075 0 0 0
  96 -78  -4.389  -7.238 0 0 0
  97 -78  -4.263  -7.399 0 0 0
  98 -78  -4.136  -7.558 0 0 0
  99 -78  -4.006  -7.714 0 0 0
 100 -78  -3.873  -7.868 0 0 0
 101 -78  -3.737  -8.020 0 0 0
 102 -78  -3.599  -8.169 0 0 0
 103 -78  -3.458  -8.316 0 0 0
 104 -78  -3.315  -8.460 0 0 0
 105 -78  -3.169  -8.602 0 0 0
 106 -78  -3.021  -8.741 0 0 0
 107 -78  -2.871  -8.877 0 0 0
 108 -78  -2.718  -9.011 0 0 0
 109 -78  -2.564  -9.142 0 0 0
 110 -78  -2.406  -9.271 0 0 0
 111 -78  -2.247  -9.396 0 0 0
 112 -78  -2.085  -9.518 0 0 0
 113 -78  -1.922  -9.638 0 0 0
 114 -78  -1.756  -9.754 0 0 0
 115 -78  -1.588  -9.868 0 0 0
 116 -78  -1.419  -9.979 0 0 0
 117 -78  -1.248 -10.087 0 0 0
 118 -78  -1.075 -10.190 0 0 0
 119 -78  -0.900 -10.292 0 0 0
 120 -78  -0.723 -10.390 0 0 0
 121 -78  -0.545 -10.485 0 0 0
 122 -78  -0.365 -10.578 0 0 0
 123 -78  -0.184 -10.667 0 0 0
 124 -78  -0.001 -10.752 0 0 0
 125 -78   0.183 -10.834 0 0 0
 126 -78   0.369 -10.913 0 0 0
 127 -78   0.555 -10.989 0 0 0
 128 -78   0.744 -11.060 0 0 0
 129 -78   0.933 -11.130 0 0 0
 130 -78   1.123 -11.195 0 0 0
 131 -78   1.315 -11.257 0 0 0
 132 -78   1.508 -11.316 0 0 0
 133 -78   1.702 -11.371 0 0 0
 134 -78   1.896 -11.423 0 0 0
 135 -78   2.092 -11.471 0 0 0
 136 -78   2.288 -11.516 0 0 0
 137 -78   2.485 -11.557 0 0 0
 138 -78   2.682 -11.595 0 0 0
 139 -78   2.881 -11.629 0 0 0
 140 -78   3.079 -11.659 0 0 0
 141 -78   3.278 -11.686 0 0 0
 142 -78   3.479 -11.711 0 0 0
 143 -78   3.678 -11.730 0 0 0
 144 -78   3.879 -11.747 0 0 0
 145 -78   4.079 -11.760 0 0 0
 146 -78   4.281 -11.769 0 0 0
 147 -78   4.481 -11.774 0 0 0
 148 -78   4.682 -11.776 0 0 0
 149 -78   4.883 -11.775 0 0 0
 150 -78   5.085 -11.770 0 0 0
 151 -78   5.285 -11.761 0 0 0
 152 -78   5.486 -11.749 0 0 0
 153 -78   5.686 -11.733 0 0 0
 154 -78   5.887 -11.714 0 0 0
 155 -78   6.087 -11.691 0 0 0
 156 -78   6.286 -11.664 0 0 0
 157 -78   6.485 -11.634 0 0 0
 158 -78   6.683 -11.601 0 0 0
 159 -78   6.881 -11.563 0 0 0
 160 -78   7.078 -11.522 0 0 0
 161 -78   7.274 -11.479 0 0 0
 162 -78   7.470 -11.431 0 0 0
 163 -78   7.665 -11.379 0 0 0
 164 -78   7.859 -11.324 0 0 0
 165 -78   8.052 -11.266 0 0 0
 166 -78   8.242 -11.205 0 0 0
 167 -78   8.434 -11.140 0 0 0
 168 -78   8.623 -11.072 0 0 0
 169 -78   8.812 -11.000 0 0 0
 170 -78   8.998 -10.925 0 0 0
 171 -78   9.185 -10.846 0 0 0
 172 -78   9.369 -10.764 0 0 0
 173 -78   9.552 -10.680 0 0 0
 174 -78   9.734 -10.591 0 0 0
 175 -78   9.914 -10.500 0 0 0
 176 -78  10.092 -10.406 0 0 0
 177 -78  10.269 -10.307 0 0 0
 178 -78  10.444 -10.206 0 0 0
 179 -78  10.618 -10.102 0 0 0
-180 -77  11.150  -9.995 0 0 0
-179 -77  11.320  -9.885 0 0 0
-178 -77  11.487  -9.772 0 0 0
-177 -77  11.652  -9.655 0 0 0
-176 -77  11.815  -9.536 0 0 0
-175 -77  11.976  -9.414 0 0 0
-174 -77  12.135  -9.290 0 0 0
-173 -77  12.292  -9.162 0 0 0
-172 -77  12.447  -9.032 0 0 0
-171 -77  12.599  -8.898 0 0 0
-170 -77  12.750  -8.762 0 0 0
-169 -77  12.897  -8.624 0 0 0
-168 -77  13.043  -8.482 0 0 0
-167 -77  13.186  -8.339 0 0 0
-166 -77  13.326  -8.192 0 0 0
-165 -77  13.464  -8.043 0 0 0
-164 -77  13.600  -7.892 0 0 0
-163 -77  13.733  -7.738 0 0 0
-162 -77  13.863  -7.582 0 0 0
-161 -77  13.991  -7.423 0 0 0
-160 -77  14.116  -7.263 0 0 0
-159 -77  14.238  -7.100 0 0 0
-158 -77  14.358  -6.935 0 0 0
-157 -77  14.474  -6.768 0 0 0
-156 -77  14.587  -6.599 0 0 0
-155 -77  14.698  -6.427 0 0 0
-154 -77  14.806  -6.254 0 0 0
-153 -77  14.911  -6.079 0 0 0
-152 -77  15.013  -5.902 0 0 0
-151 -77  15.112  -5.723 0 0 0
-150 -77  15.208  -5.542 0 0 0
-149 -77  15.301  -5.361 0 0 0
-148 -77  15.389  -5.177 0 0 0
-147 -77  15.477  -4.991 0 0 0
-146 -77  15.559  -4.804 0 0 0
-145 -77  15.639  -4.616 0 0 0
-144 -77  15.716  -4.426 0 0 0
-143 -77  15.790  -4.236 0 0 0
-142 -77  15.861  -4.043 0 0 0
-141 -77  15.928  -3.849 0 0 0
-140 -77  15.991  -3.654 0 0 0
-139 -77  16.052  -3.458 0 0 0
-138 -77  16.109  -3.262 0 0 0
-137 -77  16.163  -3.063 0 0 0
-136 -77  16.213  -2.864 0 0 0
-135 -77  16.260  -2.664 0 0 0
-134 -77  16.304  -2.464 0 0 0
-133 -77  16.344  -2.262 0 0 0
-132 -77  16.381  -2.061 0 0 0
-131 -77  16.414  -1.858 0 0 0
-130 -77  16.444  -1.655 0 0 0
-129 -77  16.470  -1.451 0 0 0
-128 -77  16.493  -1.247 0 0 0
-127 -77  16.513  -1.043 0 0 0
-126 -77  16.529  -0.837 0 0 0
-125 -77  16.541  -0.633 0 0 0
-124 -77  16.550  -0.427 0 0 0
-123 -77  16.556  -0.221 0 0 0
-122 -77  16.557  -0.016 0 0 0
-121 -77  16.556   0.190 0 0 0
-120 -77  16.552   0.395 0 0 0
-119 -77  16.543   0.601 0 0 0
-118 -77  16.531   0.805 0 0 0
-117 -77  16.515   1.010 0 0 0
-116 -77  16.496   1.216 0 0 0
-115 -77  16.474   1.419 0 0 0
-114 -77  16.448   1.623 0 0 0
-113 -77  16.419   1.826 0 0 0
-112 -77  16.386   2.029 0 0 0
-111 -77  16.350   2.232 0 0 0
-110 -77  16.310   2.433 0 0 0
-109 -77  16.267   2.634 0 0 0
-108 -77  16.220   2.834 0 0 0
-107 -77  16.171   3.032 0 0 0
-106 -77  16.118   3.230 0 0 0
-105 -77  16.061   3.428 0 0 0
-104 -77  16.001   3.624 0 0 0
-103 -77  15.938   3.819 0 0 0
-102 -77  15.871   4.013 0 0 0
-101 -77  15.801   4.205 0 0 0
-100 -77  15.728   4.397 0 0 0
 -99 -77  15.652   4.587 0 0 0
 -98 -77  15.572   4.776 0 0 0
 -97 -77  15.489   4.963 0 0 0
 -96 -77  15.404   5.149 0 0 0
 -95 -77  15.314   5.332 0 0 0
 -94 -77  15.222   5.515 0 0 0
 -93 -77  15.127   5.695 0 0 0
 -92 -77  15.028   5.875 0 0 0
 -91 -77  14.926   6.052 0 0 0
 -90 -77  14.822   6.227 0 0 0
 -89 -77  14.715   6.401 0 0 0
 -88 -77  14.605   6.572 0 0 0
 -87 -77  14.491   6.742 0 0 0
 -86 -77  14.376   6.909 0 0 0
 -85 -77  14.257   7.075 0 0 0
 -84 -77  14.135   7.238 0 0 0
 -83 -77  14.010   7.399 0 0 0
 -82 -77  13.883   7.558 0 0 0
 -81 -77  13.753   7.714 0 0 0
 -80 -77  13.620   7.868 0 0 0
 -79 -77  13.486   8.020 0 0 0
 -78 -77  13.348   8.169 0 0 0
 -77 -77  13.208   8.316 0 0 0
 -76 -77  13.065   8.460 0 0 0
 -75 -77  12.920   8.602 0 0 0
 -74 -77  12.773   8.741 0 0 0
 -73 -77  12.623   8.877 0 0 0
 -72 -77  12.471   9.011 0 0 0
 -71 -77  12.316   9.142 0 0 0
 -70 -77  12.160   9.271 0 0 0
 -69 -77  12.001   9.396 0 0 0
 -68 -77  11.840   9.518 0 0 0
 -67 -77  11.677   9.638 0 0 0
 -66 -77  11.513   9.754 0 0 0
 -65 -77  11.346   9.868 0 0 0
 -64 -77  11.177   9.979 0 0 0
 -63 -77  11.006  10.087 0 0 0
 -62 -77  10.834  10.190 0 0 0
 -61 -77  10.660  10.292 0 0 0
 -60 -77  10.484  10.390 0 0 0
 -59 -77  10.306  10.485 0 0 0
 -58 -77  10.127  10.578 0 0 0
 -57 -77   9.946  10.667 0 0 0
 -56 -77   9.764  10.752 0 0 0
 -55 -77   9.581  10.834 0 0 0
 -54 -77   9.396  10.913 0 0 0
 -53 -77   9.210  10.989 0 0 0
 -52 -77   9.023  11.060 0 0 0
 -51 -77   8.834  11.130 0 0 0
 -50 -77   8.643  11.195 0 0 0
 -49 -77   8.453  11.257 0 0 0
 -48 -77   8.261  11.316 0 0 0
 -47 -77   8.068  11.371 0 0 0
 -46 -77   7.874  11.423 0 0 0
 -45 -77   7.680  11.471 0 0 0
 -44 -77   7.484  11.516 0 0 0
 -43 -77   7.288  11.557 0 0 0
 -42 -77   7.091  11.595 0 0 0
 -41 -77   6.894  11.629 0 0 0
 -40 -77   6.695  11.659 0 0 0
 -39 -77   6.497  11.686 0 0 0
 -38 -77   6.298  11.711 0 0 0
 -37 -77   6.099  11.730 0 0 0
 -36 -77   5.899  11.747 0 0 0
 -35 -77   5.699  11.760 0 0 0
 -34 -77   5.499  11.769 0 0 0
 -33 -77   5.299  11.774 0 0 0
 -32 -77   5.099  11.776 0 0 0
 -31 -77   4.898  11.775 0 0 0
 -30 -77   4.698  11.770 0 0 0
 -29 -77   4.499  11.761 0 0 0
 -28 -77   4.298  11.749 0 0 0
 -27 -77   4.099  11.733 0 0 0
 -26 -77   3.899  11.714 0 0 0
 -25 -77   3.700  11.691 0 0 0
 -24 -77   3.502  11.664 0 0 0
 -23 -77   3.303  11.634 0 0 0
 -22 -77   3.106  11.601 0 0 0
 -21 -77   2.909  11.563 0 0 0
 -20 -77   2.712  11.522 0 0 0
 -19 -77   2.517  11.479 0 0 0
 -18 -77   2.322  11.431 0 0 0
 -17 -77   2.128  11.379 0 0 0
 -16 -77   1.935  11.324 0 0 0
 -15 -77   1.743  11.266 0 0 0
 -14 -77   1.552  11.205 0 0 0
 -13 -77   1.362  11.140 0 0 0
 -12 -77   1.173  11.072 0 0 0
 -11 -77   0.985  11.000 0 0 0
 -10 -77   0.799  10.925 0 0 0
  -9 -77   0.614  10.846 0 0 0
  -8 -77   0.430  10.764 0 0 0
  -7 -77   0.248  10.680 0 0 0
  -6 -77   0.067  10.591 0 0 0
  -5 -77  -0.113  10.500 0 0 0
  -4 -77  -0.290  10.406 0 0 0
  -3 -77  -0.467  10.307 0 0 0
  -2 -77  -0.641  10.206 0 0 0
  -1 -77  -0.813  10.102 0 0 0
   0 -77  -0.985   9.995 0 0 0
   1 -77  -1.153   9.885 0 0 0
   2 -77  -1.320   9.772 0 0 0
   3 -77  -1.486   9.655 0 0 0
   4 -77  -1.649   9.536 0 0 0
   5 -77  -1.810   9.414 0 0 0
   6 -77  -1.969   9.290 0 0 0
   7 -77  -2.126   9.162 0 0 0
   8 -77  -2.280   9.032 0 0 0
   9 -77  -2.433   8.898 0 0 0
  10 -77  -2.583   8.762 0 0 0
  11 -77  -2.732   8.624 0 0 0
  12 -77  -2.877   8.482 0 0 0
  13 -77  -3.020   8.339 0 0 0
  14 -77  -3.160   8.192 0 0 0
  15 -77  -3.299   8.043 0 0 0
  16 -77  -3.434   7.892 0 0 0
  17 -77  -3.567   7.738 0 0 0
  18 -77  -3.697   7.582 0 0 0
  19 -77  -3.824   7.423 0 0 0
  20 -77  -3.950   7.263 0 0 0
  21 -77  -4.072   7.100 0 0 0
  22 -77  -4.191   6.935 0 0 0
  23 -77  -4.307   6.768 0 0 0
  24 -77  -4.422   6.599 0 0 0
  25 -77  -4.532   6.427 0 0 0
  26 -77  -4.639   6.254 0 0 0
  27 -77  -4.744   6.079 0 0 0
  28 -77  -4.846   5.902 0 0 0
  29 -77  -4.945   5.723 0 0 0
  30 -77  -5.041   5.542 0 0 0
  31 -77  -5.134   5.361 0 0 0
  32 -77  -5.224   5.177 0 0 0
  33 -77  -5.310   4.991 0 0 0
  34 -77  -5.394   4.804 0 0 0
  35 -77  -5.474   4.616 0 0 0
  36 -77  -5.551   4.426 0 0 0
  37 -77  -5.623   4.236 0 0 0
  38 -77  -5.694   4.043 0 0 0
  39 -77  -5.761   3.849 0 0 0
  40 -77  -5.826   3.654 0 0 0
  41 -77  -5.885   3.458 0 0 0
  42 -77  -5.943   3.262 0 0 0
  43 -77  -5.996   3.063 0 0 0
  44 -77  -6.047   2.864 0 0 0
  45 -77  -6.094   2.664 0 0 0
  46 -77  -6.137   2.464 0 0 0
  47 -77  -6.178   2.262 0 0 0
  48 -77  -6.214   2.061 0 0 0
  49 -77  -6.247   1.858 0 0 0
  50 -77  -6.278   1.655 0 0 0
  51 -77  -6.304   1.451 0 0 0
  52 -77  -6.327   1.247 0 0 0
  53 -77  -6.346   1.043 0 0 0
  54 -77  -6.363   0.837 0 0 0
  55 -77  -6.375   0.633 0 0 0
  56 -77  -6.384   0.427 0 0 0
  57 -77  -6.389   0.221 0 0 0
  58 -77  -6.392   0.016 0 0 0
  59 -77  -6.390  -0.190 0 0 0
  60 -77  -6.385  -0.395 0 0 0
  61 -77  -6.377  -0.601 0 0 0
  62 -77  -6.365  -0.805 0 0 0
  63 -77  -6.350  -1.010 0 0 0
  64 -77  -6.331  -1.216 0 0 0
